starttime	seconds	ctime	dtime	ttime	wait
Tue Jun 19 18:00:38 2018	1529402438	0	40	41	38
Tue Jun 19 18:00:38 2018	1529402438	1	40	41	39
Tue Jun 19 18:00:39 2018	1529402439	0	40	41	40
Tue Jun 19 18:00:38 2018	1529402438	0	40	41	40
Tue Jun 19 18:00:38 2018	1529402438	1	40	41	39
Tue Jun 19 18:00:38 2018	1529402438	1	40	41	35
Tue Jun 19 18:00:38 2018	1529402438	3	38	41	37
Tue Jun 19 18:00:38 2018	1529402438	0	41	41	40
Tue Jun 19 18:00:38 2018	1529402438	2	39	41	39
Tue Jun 19 18:00:38 2018	1529402438	0	40	41	40
Tue Jun 19 18:00:38 2018	1529402438	0	41	41	39
Tue Jun 19 18:00:38 2018	1529402438	0	40	41	32
Tue Jun 19 18:00:38 2018	1529402438	0	40	41	37
Tue Jun 19 18:00:38 2018	1529402438	0	40	41	32
Tue Jun 19 18:00:38 2018	1529402438	3	38	41	37
Tue Jun 19 18:00:38 2018	1529402438	0	41	41	40
Tue Jun 19 18:00:38 2018	1529402438	0	41	41	31
Tue Jun 19 18:00:39 2018	1529402439	0	41	41	40
Tue Jun 19 18:00:38 2018	1529402438	0	41	41	40
Tue Jun 19 18:00:38 2018	1529402438	1	40	41	34
Tue Jun 19 18:00:38 2018	1529402438	0	41	41	41
Tue Jun 19 18:00:38 2018	1529402438	0	41	41	41
Tue Jun 19 18:00:38 2018	1529402438	0	41	41	39
Tue Jun 19 18:00:39 2018	1529402439	0	41	41	41
Tue Jun 19 18:00:38 2018	1529402438	0	41	41	40
Tue Jun 19 18:00:38 2018	1529402438	1	40	41	36
Tue Jun 19 18:00:38 2018	1529402438	0	41	41	41
Tue Jun 19 18:00:39 2018	1529402439	0	41	41	41
Tue Jun 19 18:00:38 2018	1529402438	0	41	41	41
Tue Jun 19 18:00:38 2018	1529402438	1	40	41	40
Tue Jun 19 18:00:39 2018	1529402439	0	41	41	40
Tue Jun 19 18:00:39 2018	1529402439	0	41	41	41
Tue Jun 19 18:00:38 2018	1529402438	0	41	41	41
Tue Jun 19 18:00:39 2018	1529402439	0	41	41	41
Tue Jun 19 18:00:39 2018	1529402439	0	41	41	41
Tue Jun 19 18:00:38 2018	1529402438	0	41	41	40
Tue Jun 19 18:00:38 2018	1529402438	1	40	41	36
Tue Jun 19 18:00:38 2018	1529402438	0	41	41	40
Tue Jun 19 18:00:39 2018	1529402439	0	41	41	40
Tue Jun 19 18:00:38 2018	1529402438	2	39	41	37
Tue Jun 19 18:00:38 2018	1529402438	1	40	41	36
Tue Jun 19 18:00:38 2018	1529402438	0	41	41	40
Tue Jun 19 18:00:39 2018	1529402439	0	41	41	41
Tue Jun 19 18:00:38 2018	1529402438	0	41	41	41
Tue Jun 19 18:00:39 2018	1529402439	0	41	42	40
Tue Jun 19 18:00:38 2018	1529402438	3	39	42	37
Tue Jun 19 18:00:38 2018	1529402438	0	41	42	41
Tue Jun 19 18:00:38 2018	1529402438	0	41	42	40
Tue Jun 19 18:00:38 2018	1529402438	0	41	42	41
Tue Jun 19 18:00:38 2018	1529402438	5	36	42	36
Tue Jun 19 18:00:38 2018	1529402438	0	42	42	41
Tue Jun 19 18:00:38 2018	1529402438	0	42	42	40
Tue Jun 19 18:00:38 2018	1529402438	1	41	42	40
Tue Jun 19 18:00:39 2018	1529402439	0	42	42	41
Tue Jun 19 18:00:38 2018	1529402438	3	39	42	37
Tue Jun 19 18:00:38 2018	1529402438	1	41	42	40
Tue Jun 19 18:00:38 2018	1529402438	0	42	42	41
Tue Jun 19 18:00:38 2018	1529402438	1	41	42	40
Tue Jun 19 18:00:39 2018	1529402439	0	42	42	41
Tue Jun 19 18:00:38 2018	1529402438	1	41	42	40
Tue Jun 19 18:00:39 2018	1529402439	0	42	42	41
Tue Jun 19 18:00:39 2018	1529402439	0	42	42	41
Tue Jun 19 18:00:39 2018	1529402439	0	42	42	42
Tue Jun 19 18:00:39 2018	1529402439	0	42	42	41
Tue Jun 19 18:00:38 2018	1529402438	0	42	42	40
Tue Jun 19 18:00:38 2018	1529402438	1	41	42	40
Tue Jun 19 18:00:38 2018	1529402438	0	42	42	41
Tue Jun 19 18:00:38 2018	1529402438	0	42	42	41
Tue Jun 19 18:00:38 2018	1529402438	1	42	42	38
Tue Jun 19 18:00:38 2018	1529402438	1	42	42	39
Tue Jun 19 18:00:38 2018	1529402438	1	41	42	41
Tue Jun 19 18:00:38 2018	1529402438	1	42	42	40
Tue Jun 19 18:00:38 2018	1529402438	1	42	42	40
Tue Jun 19 18:00:38 2018	1529402438	1	41	42	39
Tue Jun 19 18:00:39 2018	1529402439	0	42	42	41
Tue Jun 19 18:00:38 2018	1529402438	3	40	42	38
Tue Jun 19 18:00:38 2018	1529402438	1	42	42	37
Tue Jun 19 18:00:38 2018	1529402438	1	42	42	40
Tue Jun 19 18:00:38 2018	1529402438	0	42	42	38
Tue Jun 19 18:00:38 2018	1529402438	0	42	43	42
Tue Jun 19 18:00:38 2018	1529402438	1	42	43	38
Tue Jun 19 18:00:38 2018	1529402438	0	42	43	41
Tue Jun 19 18:00:39 2018	1529402439	0	42	43	42
Tue Jun 19 18:00:38 2018	1529402438	0	42	43	41
Tue Jun 19 18:00:38 2018	1529402438	1	42	43	40
Tue Jun 19 18:00:38 2018	1529402438	1	42	43	40
Tue Jun 19 18:00:38 2018	1529402438	1	42	43	39
Tue Jun 19 18:00:38 2018	1529402438	0	42	43	41
Tue Jun 19 18:00:39 2018	1529402439	0	43	43	42
Tue Jun 19 18:00:38 2018	1529402438	1	42	43	40
Tue Jun 19 18:00:39 2018	1529402439	0	43	43	42
Tue Jun 19 18:00:38 2018	1529402438	1	42	43	40
Tue Jun 19 18:00:38 2018	1529402438	0	43	43	42
Tue Jun 19 18:00:38 2018	1529402438	1	42	43	27
Tue Jun 19 18:00:38 2018	1529402438	3	40	43	40
Tue Jun 19 18:00:38 2018	1529402438	1	42	43	37
Tue Jun 19 18:00:38 2018	1529402438	5	38	43	38
Tue Jun 19 18:00:38 2018	1529402438	1	42	43	41
Tue Jun 19 18:00:39 2018	1529402439	0	43	43	41
Tue Jun 19 18:00:38 2018	1529402438	1	42	43	40
Tue Jun 19 18:00:38 2018	1529402438	1	42	43	40
Tue Jun 19 18:00:38 2018	1529402438	0	43	43	42
Tue Jun 19 18:00:38 2018	1529402438	3	40	43	40
Tue Jun 19 18:00:38 2018	1529402438	0	43	43	42
Tue Jun 19 18:00:38 2018	1529402438	3	40	43	40
Tue Jun 19 18:00:39 2018	1529402439	0	43	43	42
Tue Jun 19 18:00:38 2018	1529402438	0	43	43	22
Tue Jun 19 18:00:38 2018	1529402438	5	38	43	38
Tue Jun 19 18:00:38 2018	1529402438	0	43	43	43
Tue Jun 19 18:00:38 2018	1529402438	0	43	43	42
Tue Jun 19 18:00:38 2018	1529402438	2	41	43	38
Tue Jun 19 18:00:38 2018	1529402438	0	43	43	43
Tue Jun 19 18:00:38 2018	1529402438	2	41	43	39
Tue Jun 19 18:00:38 2018	1529402438	1	43	43	42
Tue Jun 19 18:00:38 2018	1529402438	1	43	43	41
Tue Jun 19 18:00:38 2018	1529402438	0	43	43	42
Tue Jun 19 18:00:38 2018	1529402438	0	43	43	43
Tue Jun 19 18:00:39 2018	1529402439	1	43	43	39
Tue Jun 19 18:00:38 2018	1529402438	1	43	43	41
Tue Jun 19 18:00:38 2018	1529402438	0	43	43	43
Tue Jun 19 18:00:38 2018	1529402438	1	43	43	41
Tue Jun 19 18:00:39 2018	1529402439	0	43	43	43
Tue Jun 19 18:00:38 2018	1529402438	1	43	43	41
Tue Jun 19 18:00:38 2018	1529402438	1	43	43	41
Tue Jun 19 18:00:39 2018	1529402439	0	43	43	43
Tue Jun 19 18:00:38 2018	1529402438	0	43	43	41
Tue Jun 19 18:00:39 2018	1529402439	0	43	43	43
Tue Jun 19 18:00:38 2018	1529402438	0	43	43	40
Tue Jun 19 18:00:38 2018	1529402438	0	43	44	43
Tue Jun 19 18:00:38 2018	1529402438	1	43	44	40
Tue Jun 19 18:00:38 2018	1529402438	3	41	44	40
Tue Jun 19 18:00:38 2018	1529402438	1	43	44	41
Tue Jun 19 18:00:38 2018	1529402438	0	43	44	42
Tue Jun 19 18:00:38 2018	1529402438	1	43	44	41
Tue Jun 19 18:00:39 2018	1529402439	0	43	44	43
Tue Jun 19 18:00:39 2018	1529402439	0	43	44	43
Tue Jun 19 18:00:38 2018	1529402438	0	43	44	41
Tue Jun 19 18:00:38 2018	1529402438	1	43	44	41
Tue Jun 19 18:00:38 2018	1529402438	1	43	44	42
Tue Jun 19 18:00:38 2018	1529402438	0	44	44	40
Tue Jun 19 18:00:38 2018	1529402438	2	41	44	39
Tue Jun 19 18:00:38 2018	1529402438	1	43	44	40
Tue Jun 19 18:00:38 2018	1529402438	0	44	44	42
Tue Jun 19 18:00:38 2018	1529402438	0	44	44	43
Tue Jun 19 18:00:38 2018	1529402438	0	44	44	43
Tue Jun 19 18:00:38 2018	1529402438	1	43	44	41
Tue Jun 19 18:00:38 2018	1529402438	0	44	44	41
Tue Jun 19 18:00:39 2018	1529402439	1	43	44	43
Tue Jun 19 18:00:38 2018	1529402438	2	42	44	39
Tue Jun 19 18:00:38 2018	1529402438	0	44	44	40
Tue Jun 19 18:00:38 2018	1529402438	2	41	44	34
Tue Jun 19 18:00:38 2018	1529402438	0	44	44	42
Tue Jun 19 18:00:38 2018	1529402438	0	44	44	43
Tue Jun 19 18:00:39 2018	1529402439	0	44	44	43
Tue Jun 19 18:00:39 2018	1529402439	0	44	44	42
Tue Jun 19 18:00:38 2018	1529402438	1	43	44	43
Tue Jun 19 18:00:38 2018	1529402438	0	44	44	41
Tue Jun 19 18:00:38 2018	1529402438	0	44	44	39
Tue Jun 19 18:00:38 2018	1529402438	0	44	44	44
Tue Jun 19 18:00:38 2018	1529402438	0	44	44	44
Tue Jun 19 18:00:38 2018	1529402438	0	44	44	42
Tue Jun 19 18:00:38 2018	1529402438	3	41	44	40
Tue Jun 19 18:00:38 2018	1529402438	3	41	44	39
Tue Jun 19 18:00:38 2018	1529402438	0	44	44	42
Tue Jun 19 18:00:38 2018	1529402438	1	43	44	41
Tue Jun 19 18:00:38 2018	1529402438	3	41	44	41
Tue Jun 19 18:00:38 2018	1529402438	1	43	44	42
Tue Jun 19 18:00:38 2018	1529402438	0	44	44	43
Tue Jun 19 18:00:39 2018	1529402439	0	44	44	43
Tue Jun 19 18:00:39 2018	1529402439	0	44	44	44
Tue Jun 19 18:00:38 2018	1529402438	3	41	44	29
Tue Jun 19 18:00:38 2018	1529402438	0	44	44	44
Tue Jun 19 18:00:39 2018	1529402439	0	44	44	43
Tue Jun 19 18:00:39 2018	1529402439	1	43	44	43
Tue Jun 19 18:00:39 2018	1529402439	0	44	44	42
Tue Jun 19 18:00:38 2018	1529402438	3	42	44	39
Tue Jun 19 18:00:38 2018	1529402438	0	44	44	42
Tue Jun 19 18:00:38 2018	1529402438	3	42	44	39
Tue Jun 19 18:00:38 2018	1529402438	0	44	44	42
Tue Jun 19 18:00:38 2018	1529402438	1	43	44	42
Tue Jun 19 18:00:39 2018	1529402439	0	44	44	43
Tue Jun 19 18:00:38 2018	1529402438	0	44	44	41
Tue Jun 19 18:00:38 2018	1529402438	0	44	44	44
Tue Jun 19 18:00:38 2018	1529402438	2	42	44	39
Tue Jun 19 18:00:38 2018	1529402438	5	39	44	39
Tue Jun 19 18:00:38 2018	1529402438	0	44	44	44
Tue Jun 19 18:00:38 2018	1529402438	0	44	44	43
Tue Jun 19 18:00:38 2018	1529402438	0	44	44	41
Tue Jun 19 18:00:39 2018	1529402439	1	44	44	44
Tue Jun 19 18:00:38 2018	1529402438	2	42	45	39
Tue Jun 19 18:00:38 2018	1529402438	0	44	45	42
Tue Jun 19 18:00:38 2018	1529402438	0	44	45	44
Tue Jun 19 18:00:38 2018	1529402438	1	44	45	44
Tue Jun 19 18:00:38 2018	1529402438	1	44	45	42
Tue Jun 19 18:00:38 2018	1529402438	1	44	45	42
Tue Jun 19 18:00:38 2018	1529402438	2	42	45	39
Tue Jun 19 18:00:38 2018	1529402438	0	44	45	42
Tue Jun 19 18:00:39 2018	1529402439	0	45	45	44
Tue Jun 19 18:00:39 2018	1529402439	0	44	45	42
Tue Jun 19 18:00:39 2018	1529402439	0	45	45	44
Tue Jun 19 18:00:38 2018	1529402438	0	45	45	41
Tue Jun 19 18:00:38 2018	1529402438	0	45	45	35
Tue Jun 19 18:00:38 2018	1529402438	1	44	45	43
Tue Jun 19 18:00:39 2018	1529402439	1	44	45	44
Tue Jun 19 18:00:39 2018	1529402439	0	45	45	44
Tue Jun 19 18:00:38 2018	1529402438	0	45	45	41
Tue Jun 19 18:00:39 2018	1529402439	0	45	45	43
Tue Jun 19 18:00:38 2018	1529402438	1	44	45	44
Tue Jun 19 18:00:39 2018	1529402439	0	45	45	44
Tue Jun 19 18:00:38 2018	1529402438	0	45	45	41
Tue Jun 19 18:00:38 2018	1529402438	0	45	45	43
Tue Jun 19 18:00:38 2018	1529402438	0	45	45	43
Tue Jun 19 18:00:38 2018	1529402438	0	45	45	44
Tue Jun 19 18:00:39 2018	1529402439	0	45	45	44
Tue Jun 19 18:00:38 2018	1529402438	3	42	45	39
Tue Jun 19 18:00:38 2018	1529402438	3	42	45	39
Tue Jun 19 18:00:38 2018	1529402438	0	45	45	42
Tue Jun 19 18:00:39 2018	1529402439	0	45	45	44
Tue Jun 19 18:00:38 2018	1529402438	1	44	45	42
Tue Jun 19 18:00:38 2018	1529402438	0	45	45	42
Tue Jun 19 18:00:38 2018	1529402438	0	45	45	43
Tue Jun 19 18:00:38 2018	1529402438	0	45	45	45
Tue Jun 19 18:00:38 2018	1529402438	1	44	45	43
Tue Jun 19 18:00:38 2018	1529402438	6	39	45	39
Tue Jun 19 18:00:38 2018	1529402438	0	45	45	44
Tue Jun 19 18:00:38 2018	1529402438	5	40	45	40
Tue Jun 19 18:00:39 2018	1529402439	1	45	45	44
Tue Jun 19 18:00:38 2018	1529402438	0	45	45	44
Tue Jun 19 18:00:38 2018	1529402438	0	45	45	45
Tue Jun 19 18:00:38 2018	1529402438	3	43	45	40
Tue Jun 19 18:00:39 2018	1529402439	0	45	45	45
Tue Jun 19 18:00:38 2018	1529402438	0	45	45	44
Tue Jun 19 18:00:38 2018	1529402438	0	45	45	45
Tue Jun 19 18:00:38 2018	1529402438	0	45	45	45
Tue Jun 19 18:00:38 2018	1529402438	1	45	45	45
Tue Jun 19 18:00:39 2018	1529402439	1	45	45	44
Tue Jun 19 18:00:38 2018	1529402438	1	45	46	44
Tue Jun 19 18:00:38 2018	1529402438	0	45	46	42
Tue Jun 19 18:00:38 2018	1529402438	0	45	46	39
Tue Jun 19 18:00:38 2018	1529402438	0	46	46	44
Tue Jun 19 18:00:38 2018	1529402438	1	45	46	42
Tue Jun 19 18:00:39 2018	1529402439	0	46	46	43
Tue Jun 19 18:00:39 2018	1529402439	0	46	46	45
Tue Jun 19 18:00:39 2018	1529402439	1	45	46	44
Tue Jun 19 18:00:38 2018	1529402438	0	45	46	42
Tue Jun 19 18:00:39 2018	1529402439	0	46	46	45
Tue Jun 19 18:00:39 2018	1529402439	0	46	46	45
Tue Jun 19 18:00:39 2018	1529402439	1	45	46	45
Tue Jun 19 18:00:38 2018	1529402438	0	46	46	43
Tue Jun 19 18:00:39 2018	1529402439	0	46	46	45
Tue Jun 19 18:00:39 2018	1529402439	1	45	46	45
Tue Jun 19 18:00:38 2018	1529402438	0	46	46	45
Tue Jun 19 18:00:39 2018	1529402439	0	46	46	45
Tue Jun 19 18:00:38 2018	1529402438	0	46	46	24
Tue Jun 19 18:00:39 2018	1529402439	1	46	46	45
Tue Jun 19 18:00:38 2018	1529402438	1	45	46	42
Tue Jun 19 18:00:38 2018	1529402438	1	46	46	42
Tue Jun 19 18:00:38 2018	1529402438	0	46	46	44
Tue Jun 19 18:00:38 2018	1529402438	0	46	46	31
Tue Jun 19 18:00:38 2018	1529402438	0	46	46	46
Tue Jun 19 18:00:39 2018	1529402439	0	46	46	45
Tue Jun 19 18:00:38 2018	1529402438	1	45	46	45
Tue Jun 19 18:00:38 2018	1529402438	0	46	46	45
Tue Jun 19 18:00:38 2018	1529402438	5	42	46	41
Tue Jun 19 18:00:39 2018	1529402439	1	46	46	46
Tue Jun 19 18:00:38 2018	1529402438	0	46	46	46
Tue Jun 19 18:00:38 2018	1529402438	0	46	46	46
Tue Jun 19 18:00:38 2018	1529402438	0	46	46	46
Tue Jun 19 18:00:39 2018	1529402439	0	46	46	44
Tue Jun 19 18:00:38 2018	1529402438	0	46	46	42
Tue Jun 19 18:00:38 2018	1529402438	0	46	46	43
Tue Jun 19 18:00:39 2018	1529402439	1	46	46	46
Tue Jun 19 18:00:38 2018	1529402438	0	46	46	45
Tue Jun 19 18:00:38 2018	1529402438	0	46	46	43
Tue Jun 19 18:00:38 2018	1529402438	0	46	46	45
Tue Jun 19 18:00:38 2018	1529402438	1	46	47	43
Tue Jun 19 18:00:39 2018	1529402439	0	46	47	46
Tue Jun 19 18:00:39 2018	1529402439	0	46	47	46
Tue Jun 19 18:00:38 2018	1529402438	0	47	47	45
Tue Jun 19 18:00:39 2018	1529402439	1	46	47	45
Tue Jun 19 18:00:38 2018	1529402438	0	47	47	46
Tue Jun 19 18:00:38 2018	1529402438	6	41	47	41
Tue Jun 19 18:00:38 2018	1529402438	1	46	47	46
Tue Jun 19 18:00:38 2018	1529402438	1	46	47	43
Tue Jun 19 18:00:38 2018	1529402438	6	41	47	41
Tue Jun 19 18:00:39 2018	1529402439	0	47	47	45
Tue Jun 19 18:00:39 2018	1529402439	0	47	47	46
Tue Jun 19 18:00:39 2018	1529402439	1	46	47	46
Tue Jun 19 18:00:38 2018	1529402438	0	47	47	45
Tue Jun 19 18:00:38 2018	1529402438	0	47	47	45
Tue Jun 19 18:00:38 2018	1529402438	6	41	47	41
Tue Jun 19 18:00:39 2018	1529402439	0	47	47	47
Tue Jun 19 18:00:38 2018	1529402438	0	47	47	46
Tue Jun 19 18:00:38 2018	1529402438	2	45	47	41
Tue Jun 19 18:00:38 2018	1529402438	0	47	47	45
Tue Jun 19 18:00:38 2018	1529402438	0	47	47	47
Tue Jun 19 18:00:39 2018	1529402439	1	47	47	46
Tue Jun 19 18:00:38 2018	1529402438	0	47	47	47
Tue Jun 19 18:00:38 2018	1529402438	0	47	47	43
Tue Jun 19 18:00:38 2018	1529402438	0	47	47	47
Tue Jun 19 18:00:38 2018	1529402438	0	47	47	46
Tue Jun 19 18:00:38 2018	1529402438	0	47	47	47
Tue Jun 19 18:00:38 2018	1529402438	1	47	47	47
Tue Jun 19 18:00:38 2018	1529402438	2	45	47	41
Tue Jun 19 18:00:39 2018	1529402439	1	47	47	46
Tue Jun 19 18:00:38 2018	1529402438	0	47	47	47
Tue Jun 19 18:00:38 2018	1529402438	0	47	47	45
Tue Jun 19 18:00:38 2018	1529402438	0	47	47	47
Tue Jun 19 18:00:38 2018	1529402438	0	47	48	47
Tue Jun 19 18:00:38 2018	1529402438	0	47	48	44
Tue Jun 19 18:00:39 2018	1529402439	0	47	48	47
Tue Jun 19 18:00:38 2018	1529402438	0	47	48	44
Tue Jun 19 18:00:38 2018	1529402438	0	47	48	47
Tue Jun 19 18:00:38 2018	1529402438	0	47	48	45
Tue Jun 19 18:00:38 2018	1529402438	0	48	48	47
Tue Jun 19 18:00:38 2018	1529402438	0	47	48	41
Tue Jun 19 18:00:38 2018	1529402438	1	47	48	38
Tue Jun 19 18:00:38 2018	1529402438	1	47	48	47
Tue Jun 19 18:00:39 2018	1529402439	1	47	48	46
Tue Jun 19 18:00:38 2018	1529402438	0	48	48	47
Tue Jun 19 18:00:38 2018	1529402438	0	48	48	47
Tue Jun 19 18:00:38 2018	1529402438	0	48	48	45
Tue Jun 19 18:00:39 2018	1529402439	0	48	48	46
Tue Jun 19 18:00:38 2018	1529402438	1	47	48	41
Tue Jun 19 18:00:38 2018	1529402438	0	48	48	47
Tue Jun 19 18:00:38 2018	1529402438	0	48	48	44
Tue Jun 19 18:00:38 2018	1529402438	0	48	48	46
Tue Jun 19 18:00:39 2018	1529402439	1	47	48	46
Tue Jun 19 18:00:38 2018	1529402438	0	48	48	47
Tue Jun 19 18:00:38 2018	1529402438	1	47	48	45
Tue Jun 19 18:00:38 2018	1529402438	1	48	48	47
Tue Jun 19 18:00:38 2018	1529402438	0	48	48	46
Tue Jun 19 18:00:38 2018	1529402438	0	48	48	47
Tue Jun 19 18:00:38 2018	1529402438	0	48	48	45
Tue Jun 19 18:00:38 2018	1529402438	3	46	48	41
Tue Jun 19 18:00:38 2018	1529402438	0	48	48	47
Tue Jun 19 18:00:38 2018	1529402438	0	48	48	48
Tue Jun 19 18:00:39 2018	1529402439	1	47	48	47
Tue Jun 19 18:00:38 2018	1529402438	0	48	48	45
Tue Jun 19 18:00:38 2018	1529402438	0	48	48	48
Tue Jun 19 18:00:38 2018	1529402438	0	48	48	47
Tue Jun 19 18:00:38 2018	1529402438	2	46	48	46
Tue Jun 19 18:00:38 2018	1529402438	0	48	48	48
Tue Jun 19 18:00:38 2018	1529402438	0	48	48	45
Tue Jun 19 18:00:38 2018	1529402438	0	48	48	48
Tue Jun 19 18:00:38 2018	1529402438	0	48	49	45
Tue Jun 19 18:00:38 2018	1529402438	0	48	49	47
Tue Jun 19 18:00:38 2018	1529402438	0	48	49	47
Tue Jun 19 18:00:39 2018	1529402439	1	48	49	31
Tue Jun 19 18:00:39 2018	1529402439	0	48	49	48
Tue Jun 19 18:00:38 2018	1529402438	0	48	49	47
Tue Jun 19 18:00:38 2018	1529402438	0	49	49	43
Tue Jun 19 18:00:38 2018	1529402438	0	49	49	46
Tue Jun 19 18:00:39 2018	1529402439	0	49	49	48
Tue Jun 19 18:00:38 2018	1529402438	1	48	49	48
Tue Jun 19 18:00:38 2018	1529402438	0	48	49	48
Tue Jun 19 18:00:38 2018	1529402438	0	49	49	48
Tue Jun 19 18:00:38 2018	1529402438	1	48	49	45
Tue Jun 19 18:00:38 2018	1529402438	0	48	49	45
Tue Jun 19 18:00:39 2018	1529402439	0	49	49	48
Tue Jun 19 18:00:38 2018	1529402438	0	49	49	45
Tue Jun 19 18:00:38 2018	1529402438	3	46	49	45
Tue Jun 19 18:00:38 2018	1529402438	2	47	49	47
Tue Jun 19 18:00:38 2018	1529402438	0	49	49	48
Tue Jun 19 18:00:38 2018	1529402438	0	49	49	47
Tue Jun 19 18:00:38 2018	1529402438	0	49	49	48
Tue Jun 19 18:00:39 2018	1529402439	0	49	49	48
Tue Jun 19 18:00:38 2018	1529402438	0	49	49	48
Tue Jun 19 18:00:38 2018	1529402438	1	48	49	45
Tue Jun 19 18:00:38 2018	1529402438	1	48	49	48
Tue Jun 19 18:00:38 2018	1529402438	3	46	49	45
Tue Jun 19 18:00:38 2018	1529402438	0	49	49	48
Tue Jun 19 18:00:39 2018	1529402439	0	49	49	48
Tue Jun 19 18:00:38 2018	1529402438	0	49	49	49
Tue Jun 19 18:00:38 2018	1529402438	0	49	49	45
Tue Jun 19 18:00:38 2018	1529402438	0	49	49	48
Tue Jun 19 18:00:38 2018	1529402438	1	49	49	45
Tue Jun 19 18:00:38 2018	1529402438	1	48	49	47
Tue Jun 19 18:00:38 2018	1529402438	1	48	49	48
Tue Jun 19 18:00:38 2018	1529402438	0	49	49	46
Tue Jun 19 18:00:38 2018	1529402438	0	49	49	49
Tue Jun 19 18:00:38 2018	1529402438	1	48	49	48
Tue Jun 19 18:00:39 2018	1529402439	1	49	49	47
Tue Jun 19 18:00:39 2018	1529402439	0	49	49	49
Tue Jun 19 18:00:38 2018	1529402438	1	49	50	48
Tue Jun 19 18:00:38 2018	1529402438	0	49	50	46
Tue Jun 19 18:00:38 2018	1529402438	3	47	50	46
Tue Jun 19 18:00:39 2018	1529402439	0	49	50	49
Tue Jun 19 18:00:38 2018	1529402438	0	49	50	46
Tue Jun 19 18:00:38 2018	1529402438	1	49	50	49
Tue Jun 19 18:00:38 2018	1529402438	0	50	50	46
Tue Jun 19 18:00:38 2018	1529402438	1	49	50	43
Tue Jun 19 18:00:39 2018	1529402439	0	50	50	47
Tue Jun 19 18:00:38 2018	1529402438	0	50	50	47
Tue Jun 19 18:00:38 2018	1529402438	0	50	50	46
Tue Jun 19 18:00:38 2018	1529402438	0	50	50	49
Tue Jun 19 18:00:39 2018	1529402439	1	49	50	48
Tue Jun 19 18:00:38 2018	1529402438	1	49	50	44
Tue Jun 19 18:00:38 2018	1529402438	3	48	50	47
Tue Jun 19 18:00:38 2018	1529402438	0	50	50	49
Tue Jun 19 18:00:38 2018	1529402438	1	49	50	48
Tue Jun 19 18:00:38 2018	1529402438	0	50	50	49
Tue Jun 19 18:00:39 2018	1529402439	0	50	50	48
Tue Jun 19 18:00:38 2018	1529402438	0	50	50	47
Tue Jun 19 18:00:39 2018	1529402439	0	50	50	49
Tue Jun 19 18:00:39 2018	1529402439	0	50	50	49
Tue Jun 19 18:00:38 2018	1529402438	1	49	50	45
Tue Jun 19 18:00:38 2018	1529402438	0	50	50	50
Tue Jun 19 18:00:39 2018	1529402439	0	50	50	50
Tue Jun 19 18:00:38 2018	1529402438	0	50	50	49
Tue Jun 19 18:00:38 2018	1529402438	0	50	50	48
Tue Jun 19 18:00:38 2018	1529402438	0	50	50	45
Tue Jun 19 18:00:38 2018	1529402438	0	50	50	49
Tue Jun 19 18:00:39 2018	1529402439	1	50	50	49
Tue Jun 19 18:00:38 2018	1529402438	3	47	50	47
Tue Jun 19 18:00:38 2018	1529402438	0	50	50	49
Tue Jun 19 18:00:38 2018	1529402438	0	50	50	50
Tue Jun 19 18:00:38 2018	1529402438	0	50	50	48
Tue Jun 19 18:00:39 2018	1529402439	1	50	50	49
Tue Jun 19 18:00:38 2018	1529402438	2	49	51	48
Tue Jun 19 18:00:38 2018	1529402438	0	50	51	50
Tue Jun 19 18:00:38 2018	1529402438	0	50	51	47
Tue Jun 19 18:00:38 2018	1529402438	0	50	51	49
Tue Jun 19 18:00:38 2018	1529402438	1	50	51	48
Tue Jun 19 18:00:39 2018	1529402439	0	51	51	48
Tue Jun 19 18:00:39 2018	1529402439	0	50	51	50
Tue Jun 19 18:00:38 2018	1529402438	0	50	51	50
Tue Jun 19 18:00:38 2018	1529402438	2	49	51	48
Tue Jun 19 18:00:38 2018	1529402438	0	51	51	49
Tue Jun 19 18:00:39 2018	1529402439	0	51	51	49
Tue Jun 19 18:00:38 2018	1529402438	0	51	51	51
Tue Jun 19 18:00:38 2018	1529402438	0	51	51	50
Tue Jun 19 18:00:38 2018	1529402438	0	51	51	50
Tue Jun 19 18:00:39 2018	1529402439	1	50	51	50
Tue Jun 19 18:00:39 2018	1529402439	0	51	51	51
Tue Jun 19 18:00:38 2018	1529402438	0	51	51	51
Tue Jun 19 18:00:38 2018	1529402438	0	51	51	50
Tue Jun 19 18:00:38 2018	1529402438	0	51	51	31
Tue Jun 19 18:00:39 2018	1529402439	0	51	51	49
Tue Jun 19 18:00:39 2018	1529402439	0	51	51	51
Tue Jun 19 18:00:38 2018	1529402438	1	51	51	50
Tue Jun 19 18:00:38 2018	1529402438	2	50	51	48
Tue Jun 19 18:00:38 2018	1529402438	0	51	51	47
Tue Jun 19 18:00:38 2018	1529402438	0	51	51	50
Tue Jun 19 18:00:38 2018	1529402438	3	49	51	46
Tue Jun 19 18:00:38 2018	1529402438	2	50	51	48
Tue Jun 19 18:00:38 2018	1529402438	0	51	51	50
Tue Jun 19 18:00:38 2018	1529402438	1	51	51	50
Tue Jun 19 18:00:38 2018	1529402438	1	51	52	47
Tue Jun 19 18:00:38 2018	1529402438	0	51	52	48
