starttime	seconds	ctime	dtime	ttime	wait
Tue Jun 19 18:21:56 2018	1529403716	1	42	43	40
Tue Jun 19 18:21:56 2018	1529403716	1	42	43	40
Tue Jun 19 18:21:57 2018	1529403717	0	43	43	42
Tue Jun 19 18:21:56 2018	1529403716	1	42	43	40
Tue Jun 19 18:21:57 2018	1529403717	1	42	43	38
Tue Jun 19 18:21:56 2018	1529403716	1	43	43	41
Tue Jun 19 18:21:56 2018	1529403716	1	42	43	40
Tue Jun 19 18:21:57 2018	1529403717	0	43	43	42
Tue Jun 19 18:21:57 2018	1529403717	0	43	43	38
Tue Jun 19 18:21:56 2018	1529403716	0	43	43	43
Tue Jun 19 18:21:57 2018	1529403717	2	42	43	41
Tue Jun 19 18:21:56 2018	1529403716	0	43	43	36
Tue Jun 19 18:21:57 2018	1529403717	1	42	43	38
Tue Jun 19 18:21:57 2018	1529403717	0	43	43	42
Tue Jun 19 18:21:57 2018	1529403717	1	42	43	42
Tue Jun 19 18:21:57 2018	1529403717	1	43	43	42
Tue Jun 19 18:21:57 2018	1529403717	0	43	43	42
Tue Jun 19 18:21:57 2018	1529403717	1	42	43	41
Tue Jun 19 18:21:56 2018	1529403716	0	43	43	43
Tue Jun 19 18:21:56 2018	1529403716	1	42	43	40
Tue Jun 19 18:21:56 2018	1529403716	1	43	43	42
Tue Jun 19 18:21:56 2018	1529403716	0	43	43	42
Tue Jun 19 18:21:57 2018	1529403717	1	43	43	42
Tue Jun 19 18:21:57 2018	1529403717	1	43	43	38
Tue Jun 19 18:21:57 2018	1529403717	1	43	43	42
Tue Jun 19 18:21:56 2018	1529403716	1	42	43	40
Tue Jun 19 18:21:57 2018	1529403717	0	43	43	43
Tue Jun 19 18:21:56 2018	1529403716	2	41	43	37
Tue Jun 19 18:21:56 2018	1529403716	1	42	43	41
Tue Jun 19 18:21:56 2018	1529403716	2	42	43	40
Tue Jun 19 18:21:56 2018	1529403716	1	42	43	39
Tue Jun 19 18:21:56 2018	1529403716	1	42	43	41
Tue Jun 19 18:21:57 2018	1529403717	1	43	43	38
Tue Jun 19 18:21:56 2018	1529403716	2	42	43	40
Tue Jun 19 18:21:57 2018	1529403717	0	43	43	43
Tue Jun 19 18:21:56 2018	1529403716	1	43	43	37
Tue Jun 19 18:21:56 2018	1529403716	0	43	43	43
Tue Jun 19 18:21:56 2018	1529403716	0	43	43	43
Tue Jun 19 18:21:57 2018	1529403717	0	43	43	42
Tue Jun 19 18:21:57 2018	1529403717	2	42	43	41
Tue Jun 19 18:21:57 2018	1529403717	1	43	44	42
Tue Jun 19 18:21:56 2018	1529403716	1	43	44	41
Tue Jun 19 18:21:56 2018	1529403716	2	41	44	40
Tue Jun 19 18:21:56 2018	1529403716	0	43	44	43
Tue Jun 19 18:21:57 2018	1529403717	4	39	44	39
Tue Jun 19 18:21:56 2018	1529403716	0	43	44	42
Tue Jun 19 18:21:57 2018	1529403717	0	43	44	38
Tue Jun 19 18:21:56 2018	1529403716	2	41	44	40
Tue Jun 19 18:21:56 2018	1529403716	0	43	44	40
Tue Jun 19 18:21:56 2018	1529403716	0	43	44	43
Tue Jun 19 18:21:56 2018	1529403716	1	42	44	42
Tue Jun 19 18:21:56 2018	1529403716	2	41	44	41
Tue Jun 19 18:21:56 2018	1529403716	1	43	44	40
Tue Jun 19 18:21:57 2018	1529403717	4	40	44	39
Tue Jun 19 18:21:56 2018	1529403716	2	42	44	41
Tue Jun 19 18:21:56 2018	1529403716	0	43	44	43
Tue Jun 19 18:21:56 2018	1529403716	0	43	44	41
Tue Jun 19 18:21:57 2018	1529403717	1	43	44	41
Tue Jun 19 18:21:57 2018	1529403717	1	42	44	38
Tue Jun 19 18:21:57 2018	1529403717	0	44	44	37
Tue Jun 19 18:21:56 2018	1529403716	0	44	44	43
Tue Jun 19 18:21:57 2018	1529403717	0	43	44	43
Tue Jun 19 18:21:56 2018	1529403716	1	43	44	41
Tue Jun 19 18:21:56 2018	1529403716	2	42	44	41
Tue Jun 19 18:21:56 2018	1529403716	2	42	44	37
Tue Jun 19 18:21:56 2018	1529403716	2	41	44	40
Tue Jun 19 18:21:56 2018	1529403716	2	42	44	41
Tue Jun 19 18:21:56 2018	1529403716	0	44	44	43
Tue Jun 19 18:21:56 2018	1529403716	1	43	44	37
Tue Jun 19 18:21:57 2018	1529403717	4	40	44	39
Tue Jun 19 18:21:57 2018	1529403717	0	44	44	43
Tue Jun 19 18:21:57 2018	1529403717	1	43	44	42
Tue Jun 19 18:21:57 2018	1529403717	1	43	44	39
Tue Jun 19 18:21:56 2018	1529403716	2	42	44	41
Tue Jun 19 18:21:56 2018	1529403716	2	42	44	41
Tue Jun 19 18:21:56 2018	1529403716	1	43	44	41
Tue Jun 19 18:21:56 2018	1529403716	1	43	44	40
Tue Jun 19 18:21:57 2018	1529403717	1	43	44	42
Tue Jun 19 18:21:57 2018	1529403717	1	43	44	42
Tue Jun 19 18:21:57 2018	1529403717	0	44	44	43
Tue Jun 19 18:21:56 2018	1529403716	0	44	44	43
Tue Jun 19 18:21:57 2018	1529403717	1	43	44	42
Tue Jun 19 18:21:57 2018	1529403717	1	43	44	41
Tue Jun 19 18:21:56 2018	1529403716	0	44	44	43
Tue Jun 19 18:21:56 2018	1529403716	0	44	44	39
Tue Jun 19 18:21:57 2018	1529403717	1	43	44	38
Tue Jun 19 18:21:56 2018	1529403716	1	43	44	40
Tue Jun 19 18:21:57 2018	1529403717	0	44	44	42
Tue Jun 19 18:21:57 2018	1529403717	0	44	44	39
Tue Jun 19 18:21:56 2018	1529403716	2	42	44	41
Tue Jun 19 18:21:56 2018	1529403716	1	43	44	40
Tue Jun 19 18:21:57 2018	1529403717	0	44	44	44
Tue Jun 19 18:21:57 2018	1529403717	1	43	44	42
Tue Jun 19 18:21:56 2018	1529403716	1	43	44	43
Tue Jun 19 18:21:57 2018	1529403717	1	44	44	37
Tue Jun 19 18:21:56 2018	1529403716	2	43	44	42
Tue Jun 19 18:21:57 2018	1529403717	0	44	44	44
Tue Jun 19 18:21:56 2018	1529403716	0	44	44	40
Tue Jun 19 18:21:57 2018	1529403717	0	44	44	43
Tue Jun 19 18:21:56 2018	1529403716	0	44	44	43
Tue Jun 19 18:21:56 2018	1529403716	2	42	44	34
Tue Jun 19 18:21:56 2018	1529403716	2	43	44	42
Tue Jun 19 18:21:56 2018	1529403716	3	41	44	29
Tue Jun 19 18:21:57 2018	1529403717	1	43	44	42
Tue Jun 19 18:21:56 2018	1529403716	0	44	44	43
Tue Jun 19 18:21:57 2018	1529403717	0	44	44	43
Tue Jun 19 18:21:56 2018	1529403716	0	44	44	44
Tue Jun 19 18:21:57 2018	1529403717	0	44	44	42
Tue Jun 19 18:21:57 2018	1529403717	0	44	44	42
Tue Jun 19 18:21:56 2018	1529403716	1	43	44	39
Tue Jun 19 18:21:56 2018	1529403716	0	44	44	44
Tue Jun 19 18:21:56 2018	1529403716	0	44	44	40
Tue Jun 19 18:21:56 2018	1529403716	1	44	44	40
Tue Jun 19 18:21:56 2018	1529403716	0	44	44	40
Tue Jun 19 18:21:57 2018	1529403717	0	44	44	44
Tue Jun 19 18:21:57 2018	1529403717	1	44	44	43
Tue Jun 19 18:21:57 2018	1529403717	0	44	44	44
Tue Jun 19 18:21:56 2018	1529403716	1	44	45	39
Tue Jun 19 18:21:57 2018	1529403717	1	44	45	42
Tue Jun 19 18:21:56 2018	1529403716	2	43	45	40
Tue Jun 19 18:21:56 2018	1529403716	1	43	45	43
Tue Jun 19 18:21:57 2018	1529403717	0	44	45	44
Tue Jun 19 18:21:56 2018	1529403716	1	43	45	43
Tue Jun 19 18:21:57 2018	1529403717	1	44	45	43
Tue Jun 19 18:21:57 2018	1529403717	1	44	45	43
Tue Jun 19 18:21:57 2018	1529403717	0	44	45	43
Tue Jun 19 18:21:57 2018	1529403717	2	43	45	38
Tue Jun 19 18:21:56 2018	1529403716	1	43	45	43
Tue Jun 19 18:21:56 2018	1529403716	0	44	45	44
Tue Jun 19 18:21:56 2018	1529403716	0	45	45	40
Tue Jun 19 18:21:56 2018	1529403716	2	43	45	42
Tue Jun 19 18:21:56 2018	1529403716	1	43	45	43
Tue Jun 19 18:21:56 2018	1529403716	0	44	45	44
Tue Jun 19 18:21:56 2018	1529403716	0	45	45	42
Tue Jun 19 18:21:56 2018	1529403716	0	45	45	43
Tue Jun 19 18:21:56 2018	1529403716	0	45	45	43
Tue Jun 19 18:21:56 2018	1529403716	1	44	45	37
Tue Jun 19 18:21:57 2018	1529403717	1	44	45	44
Tue Jun 19 18:21:56 2018	1529403716	1	44	45	37
Tue Jun 19 18:21:56 2018	1529403716	0	44	45	37
Tue Jun 19 18:21:56 2018	1529403716	2	43	45	42
Tue Jun 19 18:21:56 2018	1529403716	0	44	45	39
Tue Jun 19 18:21:57 2018	1529403717	1	44	45	42
Tue Jun 19 18:21:56 2018	1529403716	1	43	45	43
Tue Jun 19 18:21:57 2018	1529403717	1	44	45	42
Tue Jun 19 18:21:57 2018	1529403717	1	44	45	42
Tue Jun 19 18:21:56 2018	1529403716	1	44	45	41
Tue Jun 19 18:21:56 2018	1529403716	2	43	45	41
Tue Jun 19 18:21:56 2018	1529403716	0	45	45	41
Tue Jun 19 18:21:56 2018	1529403716	0	45	45	44
Tue Jun 19 18:21:57 2018	1529403717	2	43	45	41
Tue Jun 19 18:21:56 2018	1529403716	1	44	45	44
Tue Jun 19 18:21:56 2018	1529403716	0	45	45	44
Tue Jun 19 18:21:56 2018	1529403716	1	44	45	43
Tue Jun 19 18:21:56 2018	1529403716	2	44	45	43
Tue Jun 19 18:21:56 2018	1529403716	2	43	45	43
Tue Jun 19 18:21:56 2018	1529403716	0	45	45	39
Tue Jun 19 18:21:57 2018	1529403717	2	43	45	41
Tue Jun 19 18:21:56 2018	1529403716	1	44	45	37
Tue Jun 19 18:21:56 2018	1529403716	1	44	45	44
Tue Jun 19 18:21:56 2018	1529403716	2	43	45	40
Tue Jun 19 18:21:56 2018	1529403716	1	44	45	40
Tue Jun 19 18:21:56 2018	1529403716	1	44	45	43
Tue Jun 19 18:21:56 2018	1529403716	2	44	45	43
Tue Jun 19 18:21:56 2018	1529403716	2	43	45	39
Tue Jun 19 18:21:56 2018	1529403716	1	45	45	44
Tue Jun 19 18:21:56 2018	1529403716	0	45	45	43
Tue Jun 19 18:21:56 2018	1529403716	0	45	45	44
Tue Jun 19 18:21:57 2018	1529403717	1	44	45	38
Tue Jun 19 18:21:57 2018	1529403717	0	45	45	45
Tue Jun 19 18:21:56 2018	1529403716	1	44	45	44
Tue Jun 19 18:21:56 2018	1529403716	0	45	45	45
Tue Jun 19 18:21:57 2018	1529403717	1	44	45	41
Tue Jun 19 18:21:56 2018	1529403716	0	45	45	44
Tue Jun 19 18:21:56 2018	1529403716	1	45	45	40
Tue Jun 19 18:21:56 2018	1529403716	1	45	45	44
Tue Jun 19 18:21:56 2018	1529403716	1	45	45	41
Tue Jun 19 18:21:56 2018	1529403716	1	44	45	40
Tue Jun 19 18:21:56 2018	1529403716	0	45	45	44
Tue Jun 19 18:21:56 2018	1529403716	1	45	45	37
Tue Jun 19 18:21:57 2018	1529403717	1	45	45	39
Tue Jun 19 18:21:57 2018	1529403717	1	44	45	38
Tue Jun 19 18:21:56 2018	1529403716	1	45	45	44
Tue Jun 19 18:21:57 2018	1529403717	0	45	45	45
Tue Jun 19 18:21:56 2018	1529403716	0	45	45	42
Tue Jun 19 18:21:56 2018	1529403716	0	45	46	43
Tue Jun 19 18:21:56 2018	1529403716	0	45	46	41
Tue Jun 19 18:21:56 2018	1529403716	1	45	46	44
Tue Jun 19 18:21:56 2018	1529403716	0	45	46	39
Tue Jun 19 18:21:56 2018	1529403716	0	45	46	45
Tue Jun 19 18:21:56 2018	1529403716	0	45	46	43
Tue Jun 19 18:21:56 2018	1529403716	3	43	46	39
Tue Jun 19 18:21:56 2018	1529403716	1	45	46	37
Tue Jun 19 18:21:56 2018	1529403716	2	44	46	36
Tue Jun 19 18:21:56 2018	1529403716	2	44	46	41
Tue Jun 19 18:21:56 2018	1529403716	0	46	46	44
Tue Jun 19 18:21:57 2018	1529403717	1	45	46	43
Tue Jun 19 18:21:56 2018	1529403716	0	46	46	42
Tue Jun 19 18:21:57 2018	1529403717	0	46	46	44
Tue Jun 19 18:21:56 2018	1529403716	2	44	46	43
Tue Jun 19 18:21:57 2018	1529403717	3	43	46	42
Tue Jun 19 18:21:56 2018	1529403716	0	46	46	45
Tue Jun 19 18:21:56 2018	1529403716	1	45	46	44
Tue Jun 19 18:21:56 2018	1529403716	1	45	46	37
Tue Jun 19 18:21:56 2018	1529403716	0	46	46	41
Tue Jun 19 18:21:56 2018	1529403716	2	43	46	39
Tue Jun 19 18:21:56 2018	1529403716	0	46	46	45
Tue Jun 19 18:21:56 2018	1529403716	1	45	46	45
Tue Jun 19 18:21:57 2018	1529403717	0	46	46	45
Tue Jun 19 18:21:56 2018	1529403716	1	45	46	43
Tue Jun 19 18:21:56 2018	1529403716	1	45	46	44
Tue Jun 19 18:21:56 2018	1529403716	1	45	46	43
Tue Jun 19 18:21:56 2018	1529403716	3	43	46	43
Tue Jun 19 18:21:57 2018	1529403717	1	45	46	42
Tue Jun 19 18:21:56 2018	1529403716	0	46	46	42
Tue Jun 19 18:21:57 2018	1529403717	1	45	46	43
Tue Jun 19 18:21:57 2018	1529403717	1	45	46	43
Tue Jun 19 18:21:57 2018	1529403717	0	46	46	43
Tue Jun 19 18:21:57 2018	1529403717	0	46	46	45
Tue Jun 19 18:21:56 2018	1529403716	3	43	46	43
Tue Jun 19 18:21:56 2018	1529403716	0	46	46	44
Tue Jun 19 18:21:57 2018	1529403717	0	46	46	45
Tue Jun 19 18:21:56 2018	1529403716	3	43	46	42
Tue Jun 19 18:21:57 2018	1529403717	0	46	46	45
Tue Jun 19 18:21:56 2018	1529403716	0	46	46	44
Tue Jun 19 18:21:56 2018	1529403716	0	46	46	45
Tue Jun 19 18:21:56 2018	1529403716	2	44	46	44
Tue Jun 19 18:21:57 2018	1529403717	1	45	46	42
Tue Jun 19 18:21:57 2018	1529403717	1	45	46	42
Tue Jun 19 18:21:56 2018	1529403716	0	46	46	46
Tue Jun 19 18:21:57 2018	1529403717	0	46	46	45
Tue Jun 19 18:21:56 2018	1529403716	0	46	46	44
Tue Jun 19 18:21:57 2018	1529403717	1	45	46	43
Tue Jun 19 18:21:56 2018	1529403716	0	46	46	46
Tue Jun 19 18:21:56 2018	1529403716	0	46	46	46
Tue Jun 19 18:21:57 2018	1529403717	3	43	46	41
Tue Jun 19 18:21:56 2018	1529403716	2	44	46	44
Tue Jun 19 18:21:57 2018	1529403717	0	46	46	46
Tue Jun 19 18:21:57 2018	1529403717	1	45	46	39
Tue Jun 19 18:21:57 2018	1529403717	0	46	46	46
Tue Jun 19 18:21:57 2018	1529403717	3	44	46	43
Tue Jun 19 18:21:57 2018	1529403717	1	45	46	45
Tue Jun 19 18:21:56 2018	1529403716	1	46	46	46
Tue Jun 19 18:21:56 2018	1529403716	0	46	46	46
Tue Jun 19 18:21:57 2018	1529403717	0	46	46	40
Tue Jun 19 18:21:57 2018	1529403717	0	46	46	44
Tue Jun 19 18:21:57 2018	1529403717	0	46	46	44
Tue Jun 19 18:21:56 2018	1529403716	3	43	46	39
Tue Jun 19 18:21:57 2018	1529403717	1	45	46	42
Tue Jun 19 18:21:57 2018	1529403717	0	46	46	45
Tue Jun 19 18:21:56 2018	1529403716	0	46	46	45
Tue Jun 19 18:21:56 2018	1529403716	0	46	46	46
Tue Jun 19 18:21:57 2018	1529403717	0	46	46	45
Tue Jun 19 18:21:57 2018	1529403717	1	45	47	42
Tue Jun 19 18:21:56 2018	1529403716	1	45	47	43
Tue Jun 19 18:21:56 2018	1529403716	1	45	47	45
Tue Jun 19 18:21:57 2018	1529403717	0	46	47	45
Tue Jun 19 18:21:57 2018	1529403717	0	46	47	45
Tue Jun 19 18:21:57 2018	1529403717	1	46	47	46
Tue Jun 19 18:21:57 2018	1529403717	1	46	47	39
Tue Jun 19 18:21:57 2018	1529403717	4	42	47	41
Tue Jun 19 18:21:56 2018	1529403716	1	46	47	40
Tue Jun 19 18:21:56 2018	1529403716	0	47	47	46
Tue Jun 19 18:21:57 2018	1529403717	1	45	47	44
Tue Jun 19 18:21:56 2018	1529403716	1	46	47	40
Tue Jun 19 18:21:57 2018	1529403717	0	46	47	40
Tue Jun 19 18:21:56 2018	1529403716	0	46	47	39
Tue Jun 19 18:21:56 2018	1529403716	0	47	47	46
Tue Jun 19 18:21:57 2018	1529403717	0	46	47	45
Tue Jun 19 18:21:57 2018	1529403717	0	47	47	44
Tue Jun 19 18:21:56 2018	1529403716	1	45	47	44
Tue Jun 19 18:21:57 2018	1529403717	1	46	47	46
Tue Jun 19 18:21:56 2018	1529403716	3	43	47	43
Tue Jun 19 18:21:57 2018	1529403717	1	46	47	39
Tue Jun 19 18:21:56 2018	1529403716	1	46	47	45
Tue Jun 19 18:21:57 2018	1529403717	1	46	47	45
Tue Jun 19 18:21:56 2018	1529403716	1	46	47	43
Tue Jun 19 18:21:56 2018	1529403716	1	46	47	44
Tue Jun 19 18:21:56 2018	1529403716	0	47	47	39
Tue Jun 19 18:21:56 2018	1529403716	1	46	47	46
Tue Jun 19 18:21:57 2018	1529403717	0	47	47	47
Tue Jun 19 18:21:56 2018	1529403716	1	46	47	46
Tue Jun 19 18:21:57 2018	1529403717	0	47	47	42
Tue Jun 19 18:21:56 2018	1529403716	0	47	47	47
Tue Jun 19 18:21:57 2018	1529403717	0	47	47	46
Tue Jun 19 18:21:56 2018	1529403716	0	47	47	46
Tue Jun 19 18:21:56 2018	1529403716	1	46	47	45
Tue Jun 19 18:21:57 2018	1529403717	1	46	47	40
Tue Jun 19 18:21:56 2018	1529403716	1	47	47	44
Tue Jun 19 18:21:56 2018	1529403716	1	47	47	44
Tue Jun 19 18:21:56 2018	1529403716	1	46	47	45
Tue Jun 19 18:21:56 2018	1529403716	0	47	47	46
Tue Jun 19 18:21:57 2018	1529403717	1	46	47	40
Tue Jun 19 18:21:56 2018	1529403716	0	47	47	47
Tue Jun 19 18:21:57 2018	1529403717	1	46	47	42
Tue Jun 19 18:21:57 2018	1529403717	1	46	47	46
Tue Jun 19 18:21:57 2018	1529403717	0	47	47	47
Tue Jun 19 18:21:56 2018	1529403716	1	46	47	41
Tue Jun 19 18:21:57 2018	1529403717	2	45	47	42
Tue Jun 19 18:21:56 2018	1529403716	0	47	47	47
Tue Jun 19 18:21:56 2018	1529403716	0	47	47	45
Tue Jun 19 18:21:56 2018	1529403716	0	47	47	46
Tue Jun 19 18:21:56 2018	1529403716	2	46	47	37
Tue Jun 19 18:21:56 2018	1529403716	2	46	47	41
Tue Jun 19 18:21:56 2018	1529403716	1	46	47	44
Tue Jun 19 18:21:56 2018	1529403716	1	47	48	47
Tue Jun 19 18:21:57 2018	1529403717	1	47	48	43
Tue Jun 19 18:21:56 2018	1529403716	0	47	48	41
Tue Jun 19 18:21:56 2018	1529403716	0	47	48	44
Tue Jun 19 18:21:56 2018	1529403716	1	47	48	33
Tue Jun 19 18:21:56 2018	1529403716	0	48	48	44
Tue Jun 19 18:21:57 2018	1529403717	1	47	48	45
Tue Jun 19 18:21:56 2018	1529403716	0	48	48	46
Tue Jun 19 18:21:56 2018	1529403716	0	47	48	46
Tue Jun 19 18:21:57 2018	1529403717	0	48	48	46
Tue Jun 19 18:21:56 2018	1529403716	0	47	48	47
Tue Jun 19 18:21:56 2018	1529403716	1	47	48	47
Tue Jun 19 18:21:57 2018	1529403717	0	47	48	45
Tue Jun 19 18:21:56 2018	1529403716	0	47	48	46
Tue Jun 19 18:21:57 2018	1529403717	2	46	48	38
Tue Jun 19 18:21:57 2018	1529403717	0	47	48	46
Tue Jun 19 18:21:56 2018	1529403716	0	47	48	45
Tue Jun 19 18:21:57 2018	1529403717	0	48	48	47
Tue Jun 19 18:21:57 2018	1529403717	1	47	48	45
Tue Jun 19 18:21:57 2018	1529403717	1	47	48	45
Tue Jun 19 18:21:57 2018	1529403717	0	48	48	42
Tue Jun 19 18:21:56 2018	1529403716	1	47	48	44
Tue Jun 19 18:21:56 2018	1529403716	0	48	48	47
Tue Jun 19 18:21:56 2018	1529403716	1	47	48	45
Tue Jun 19 18:21:57 2018	1529403717	3	45	48	45
Tue Jun 19 18:21:56 2018	1529403716	1	47	48	47
Tue Jun 19 18:21:57 2018	1529403717	1	47	48	45
Tue Jun 19 18:21:57 2018	1529403717	0	48	48	41
Tue Jun 19 18:21:56 2018	1529403716	0	48	48	47
Tue Jun 19 18:21:56 2018	1529403716	0	48	48	42
Tue Jun 19 18:21:57 2018	1529403717	0	48	48	47
Tue Jun 19 18:21:56 2018	1529403716	0	48	48	47
Tue Jun 19 18:21:56 2018	1529403716	0	48	48	48
Tue Jun 19 18:21:56 2018	1529403716	0	48	48	41
Tue Jun 19 18:21:56 2018	1529403716	0	48	48	46
Tue Jun 19 18:21:56 2018	1529403716	2	46	48	37
Tue Jun 19 18:21:56 2018	1529403716	0	48	48	45
Tue Jun 19 18:21:56 2018	1529403716	1	47	48	42
Tue Jun 19 18:21:56 2018	1529403716	0	48	48	47
Tue Jun 19 18:21:56 2018	1529403716	0	48	48	45
Tue Jun 19 18:21:56 2018	1529403716	0	48	48	46
Tue Jun 19 18:21:56 2018	1529403716	0	48	48	48
Tue Jun 19 18:21:56 2018	1529403716	0	48	48	45
Tue Jun 19 18:21:57 2018	1529403717	0	48	48	46
Tue Jun 19 18:21:56 2018	1529403716	0	48	48	47
Tue Jun 19 18:21:56 2018	1529403716	0	48	48	48
Tue Jun 19 18:21:56 2018	1529403716	0	48	48	47
Tue Jun 19 18:21:57 2018	1529403717	0	48	48	48
Tue Jun 19 18:21:57 2018	1529403717	0	48	48	46
Tue Jun 19 18:21:57 2018	1529403717	1	48	48	47
Tue Jun 19 18:21:56 2018	1529403716	1	48	48	37
Tue Jun 19 18:21:57 2018	1529403717	0	48	48	46
Tue Jun 19 18:21:56 2018	1529403716	0	48	48	48
Tue Jun 19 18:21:56 2018	1529403716	1	48	48	44
Tue Jun 19 18:21:56 2018	1529403716	0	48	48	48
Tue Jun 19 18:21:57 2018	1529403717	2	47	48	43
Tue Jun 19 18:21:56 2018	1529403716	0	48	48	47
Tue Jun 19 18:21:57 2018	1529403717	0	48	48	48
Tue Jun 19 18:21:57 2018	1529403717	3	46	49	45
Tue Jun 19 18:21:56 2018	1529403716	1	47	49	42
Tue Jun 19 18:21:57 2018	1529403717	0	48	49	46
Tue Jun 19 18:21:56 2018	1529403716	0	49	49	46
Tue Jun 19 18:21:56 2018	1529403716	0	48	49	45
Tue Jun 19 18:21:56 2018	1529403716	0	49	49	46
Tue Jun 19 18:21:56 2018	1529403716	0	48	49	47
Tue Jun 19 18:21:57 2018	1529403717	0	49	49	44
Tue Jun 19 18:21:56 2018	1529403716	0	48	49	48
Tue Jun 19 18:21:56 2018	1529403716	0	48	49	37
Tue Jun 19 18:21:56 2018	1529403716	0	49	49	48
Tue Jun 19 18:21:56 2018	1529403716	0	49	49	48
Tue Jun 19 18:21:57 2018	1529403717	2	47	49	38
Tue Jun 19 18:21:57 2018	1529403717	0	49	49	44
Tue Jun 19 18:21:56 2018	1529403716	1	48	49	39
Tue Jun 19 18:21:56 2018	1529403716	1	48	49	39
Tue Jun 19 18:21:56 2018	1529403716	2	47	49	44
Tue Jun 19 18:21:57 2018	1529403717	0	49	49	44
Tue Jun 19 18:21:56 2018	1529403716	0	49	49	49
Tue Jun 19 18:21:57 2018	1529403717	0	48	49	48
Tue Jun 19 18:21:56 2018	1529403716	0	49	49	39
Tue Jun 19 18:21:57 2018	1529403717	0	49	49	44
Tue Jun 19 18:21:57 2018	1529403717	0	49	49	44
Tue Jun 19 18:21:56 2018	1529403716	1	48	49	44
Tue Jun 19 18:21:56 2018	1529403716	1	48	49	45
Tue Jun 19 18:21:56 2018	1529403716	0	49	49	49
Tue Jun 19 18:21:56 2018	1529403716	1	48	49	41
Tue Jun 19 18:21:56 2018	1529403716	0	49	49	48
Tue Jun 19 18:21:57 2018	1529403717	1	48	49	48
Tue Jun 19 18:21:57 2018	1529403717	0	49	49	46
Tue Jun 19 18:21:57 2018	1529403717	0	49	49	44
Tue Jun 19 18:21:57 2018	1529403717	1	48	49	46
Tue Jun 19 18:21:56 2018	1529403716	0	49	49	48
Tue Jun 19 18:21:56 2018	1529403716	0	49	49	48
Tue Jun 19 18:21:56 2018	1529403716	1	49	49	39
Tue Jun 19 18:21:56 2018	1529403716	1	48	49	45
Tue Jun 19 18:21:57 2018	1529403717	0	49	49	47
Tue Jun 19 18:21:56 2018	1529403716	1	48	49	44
Tue Jun 19 18:21:57 2018	1529403717	0	49	49	48
Tue Jun 19 18:21:56 2018	1529403716	1	48	49	44
Tue Jun 19 18:21:56 2018	1529403716	1	48	49	48
Tue Jun 19 18:21:56 2018	1529403716	0	49	49	45
Tue Jun 19 18:21:57 2018	1529403717	0	49	49	45
Tue Jun 19 18:21:57 2018	1529403717	1	48	49	48
Tue Jun 19 18:21:56 2018	1529403716	0	49	49	39
Tue Jun 19 18:21:56 2018	1529403716	0	49	49	49
Tue Jun 19 18:21:56 2018	1529403716	0	49	49	45
Tue Jun 19 18:21:56 2018	1529403716	1	49	49	48
Tue Jun 19 18:21:56 2018	1529403716	1	48	49	47
Tue Jun 19 18:21:57 2018	1529403717	1	49	49	39
Tue Jun 19 18:21:57 2018	1529403717	0	49	49	45
Tue Jun 19 18:21:56 2018	1529403716	1	49	49	37
Tue Jun 19 18:21:56 2018	1529403716	1	49	49	41
Tue Jun 19 18:21:56 2018	1529403716	1	48	49	46
Tue Jun 19 18:21:56 2018	1529403716	1	49	49	47
Tue Jun 19 18:21:57 2018	1529403717	0	49	49	47
Tue Jun 19 18:21:56 2018	1529403716	0	49	49	49
Tue Jun 19 18:21:56 2018	1529403716	2	47	49	42
Tue Jun 19 18:21:56 2018	1529403716	0	49	50	45
Tue Jun 19 18:21:56 2018	1529403716	0	49	50	47
Tue Jun 19 18:21:56 2018	1529403716	0	49	50	47
Tue Jun 19 18:21:57 2018	1529403717	1	49	50	39
Tue Jun 19 18:21:56 2018	1529403716	0	49	50	49
Tue Jun 19 18:21:56 2018	1529403716	1	49	50	42
Tue Jun 19 18:21:57 2018	1529403717	1	49	50	39
Tue Jun 19 18:21:56 2018	1529403716	1	49	50	48
Tue Jun 19 18:21:56 2018	1529403716	0	49	50	45
Tue Jun 19 18:21:57 2018	1529403717	3	47	50	43
Tue Jun 19 18:21:56 2018	1529403716	2	48	50	48
Tue Jun 19 18:21:56 2018	1529403716	0	49	50	49
Tue Jun 19 18:21:56 2018	1529403716	1	49	50	35
Tue Jun 19 18:21:56 2018	1529403716	0	49	50	49
Tue Jun 19 18:21:56 2018	1529403716	1	48	50	45
Tue Jun 19 18:21:56 2018	1529403716	0	49	50	42
Tue Jun 19 18:21:56 2018	1529403716	1	49	50	49
Tue Jun 19 18:21:57 2018	1529403717	0	50	50	45
Tue Jun 19 18:21:56 2018	1529403716	2	48	50	45
Tue Jun 19 18:21:56 2018	1529403716	1	48	50	40
Tue Jun 19 18:21:56 2018	1529403716	0	49	50	46
Tue Jun 19 18:21:57 2018	1529403717	0	50	50	49
Tue Jun 19 18:21:56 2018	1529403716	0	49	50	47
Tue Jun 19 18:21:56 2018	1529403716	0	49	50	42
Tue Jun 19 18:21:56 2018	1529403716	2	48	50	46
Tue Jun 19 18:21:57 2018	1529403717	3	47	50	43
Tue Jun 19 18:21:56 2018	1529403716	0	50	50	49
Tue Jun 19 18:21:56 2018	1529403716	2	48	50	48
Tue Jun 19 18:21:56 2018	1529403716	1	49	50	47
